Tiempo,wd,ws
2018-01-20 01:40:36,350.1,10.94
2018-01-20 01:40:37,352.9,12.07
2018-01-20 01:40:38,352.2,13.3
2018-01-20 01:40:39,352.5,13.16
2018-01-20 01:40:40,349.0,12.35
2018-01-20 01:40:41,349.9,13.03
2018-01-20 01:40:42,348.1,12.7
2018-01-20 01:40:43,348.3,12.96
2018-01-20 01:40:44,343.6,12.97
2018-01-20 01:40:45,345.1,12.1
2018-01-20 01:40:46,352.6,11.67
2018-01-20 01:40:47,356.9,12.05
2018-01-20 01:40:48,7.1,12.87
2018-01-20 01:40:49,5.0,12.98
2018-01-20 01:40:50,0.9,11.71
2018-01-20 01:40:51,0.0,10.76
2018-01-20 01:40:52,354.5,12.27
2018-01-20 01:40:53,356.3,13.29
2018-01-20 01:40:54,357.1,12.65
2018-01-20 01:40:55,353.2,11.78
2018-01-20 01:40:56,352.4,11.8
2018-01-20 01:40:57,343.9,11.75
2018-01-20 01:40:58,342.8,13.1
2018-01-20 01:40:59,343.6,12.49
2018-01-20 01:41:00,340.1,11.98
2018-01-20 01:41:01,341.6,12.24
2018-01-20 01:41:02,343.1,12.11
2018-01-20 01:41:03,337.9,11.5
2018-01-20 01:41:04,340.6,9.96
2018-01-20 01:41:05,337.4,9.61
2018-01-20 01:41:06,337.1,10.02
2018-01-20 01:41:07,334.7,10.35
2018-01-20 01:41:08,335.5,10.75
2018-01-20 01:41:09,337.8,10.01
2018-01-20 01:41:10,341.1,10.96
2018-01-20 01:41:11,339.9,11.14
2018-01-20 01:41:12,342.7,11.39
2018-01-20 01:41:13,343.3,11.24
2018-01-20 01:41:14,340.6,10.32
2018-01-20 01:41:15,343.2,11.9
2018-01-20 01:41:16,342.5,11.87
2018-01-20 01:41:17,348.1,11.6
2018-01-20 01:41:18,350.8,11.05
2018-01-20 01:41:19,345.5,10.12
2018-01-20 01:41:20,352.2,8.9
2018-01-20 01:41:21,344.7,9.74
2018-01-20 01:41:22,346.5,10.55
2018-01-20 01:41:23,338.3,10.73
2018-01-20 01:41:24,337.2,9.75
2018-01-20 01:41:25,344.9,9.19
2018-01-20 01:41:26,350.4,10.44
2018-01-20 01:41:27,348.3,11.13
2018-01-20 01:41:28,350.0,11.54
2018-01-20 01:41:29,350.3,12.34
2018-01-20 01:41:30,352.5,11.61
2018-01-20 01:41:31,352.2,11.92
2018-01-20 01:41:32,348.6,13.3
2018-01-20 01:41:33,354.3,12.87
2018-01-20 01:41:34,351.6,13.05
2018-01-20 01:41:35,348.0,13.13
2018-01-20 01:41:36,346.3,12.95
2018-01-20 01:41:37,342.5,12.38
2018-01-20 01:41:38,350.1,12.07
2018-01-20 01:41:39,350.6,11.72
2018-01-20 01:41:40,352.2,11.53
2018-01-20 01:41:41,352.0,12.2
2018-01-20 01:41:42,354.1,12.65
2018-01-20 01:41:43,350.8,12.05
2018-01-20 01:41:44,346.7,12.85
2018-01-20 01:41:45,344.2,12.75
2018-01-20 01:41:46,350.7,12.53
2018-01-20 01:41:47,353.8,11.98
2018-01-20 01:41:48,351.2,11.18
2018-01-20 01:41:49,348.2,11.76
2018-01-20 01:41:50,347.5,12.41
2018-01-20 01:41:51,350.5,12.19
2018-01-20 01:41:52,347.7,12.45
2018-01-20 01:41:53,345.5,12.29
2018-01-20 01:41:54,346.0,11.97
2018-01-20 01:41:55,347.6,12.42
2018-01-20 01:41:56,348.9,11.74
2018-01-20 01:41:57,350.1,12.25
2018-01-20 01:41:58,346.6,12.0
2018-01-20 01:41:59,344.5,11.36
2018-01-20 01:42:00,345.4,10.92
2018-01-20 01:42:01,347.4,10.9
2018-01-20 01:42:02,349.9,10.61
2018-01-20 01:42:03,353.4,11.3
2018-01-20 01:42:04,356.2,11.4
2018-01-20 01:42:05,359.2,11.37
2018-01-20 01:42:06,0.3,10.32
2018-01-20 01:42:07,357.0,10.41
2018-01-20 01:42:08,350.1,11.43
2018-01-20 01:42:09,350.9,11.61
2018-01-20 01:42:10,349.0,11.81
2018-01-20 01:42:11,348.3,11.6
2018-01-20 01:42:12,346.7,11.31
2018-01-20 01:42:13,348.9,11.92
2018-01-20 01:42:14,348.9,11.2
2018-01-20 01:42:15,349.0,11.39
2018-01-20 01:42:16,349.1,11.36
2018-01-20 01:42:17,351.2,11.42
2018-01-20 01:42:18,348.8,11.91
2018-01-20 01:42:19,346.5,12.99
2018-01-20 01:42:20,350.4,12.77
2018-01-20 01:42:21,354.0,12.79
2018-01-20 01:42:22,351.6,12.84
2018-01-20 01:42:23,351.7,12.78
2018-01-20 01:42:24,353.6,12.17
2018-01-20 01:42:25,352.3,12.03
2018-01-20 01:42:26,353.9,12.92
2018-01-20 01:42:27,354.0,12.49
2018-01-20 01:42:28,357.4,12.63
2018-01-20 01:42:29,354.3,12.72
2018-01-20 01:42:30,355.8,13.08
2018-01-20 01:42:31,354.8,11.4
2018-01-20 01:42:32,353.2,11.08
2018-01-20 01:42:33,352.9,12.68
2018-01-20 01:42:34,356.6,13.91
2018-01-20 01:42:35,350.7,12.64
2018-01-20 01:42:36,352.9,11.89
2018-01-20 01:42:37,353.8,11.18
2018-01-20 01:42:38,358.1,12.59
2018-01-20 01:42:39,358.9,13.13
2018-01-20 01:42:40,0.2,13.32
2018-01-20 01:42:41,359.6,13.13
2018-01-20 01:42:42,1.8,12.82
2018-01-20 01:42:43,1.8,12.48
2018-01-20 01:42:44,2.1,12.21
2018-01-20 01:42:45,4.9,11.78
2018-01-20 01:42:46,5.8,11.29
2018-01-20 01:42:47,0.2,10.94
2018-01-20 01:42:48,0.3,11.7
2018-01-20 01:42:49,358.8,11.65
2018-01-20 01:42:50,357.0,12.12
2018-01-20 01:42:51,355.5,11.39
2018-01-20 01:42:52,355.2,11.19
2018-01-20 01:42:53,353.4,11.84
2018-01-20 01:42:54,350.0,10.56
2018-01-20 01:42:55,346.7,10.99
2018-01-20 01:42:56,341.4,10.56
2018-01-20 01:42:57,348.1,10.21
2018-01-20 01:42:58,346.1,11.41
2018-01-20 01:42:59,350.0,11.32
2018-01-20 01:43:00,347.4,11.61
2018-01-20 01:43:01,342.5,10.41
2018-01-20 01:43:02,338.2,10.3
2018-01-20 01:43:03,342.9,10.81
2018-01-20 01:43:04,344.2,10.06
2018-01-20 01:43:05,340.8,9.49
2018-01-20 01:43:06,334.8,11.69
2018-01-20 01:43:07,329.1,11.68
2018-01-20 01:43:08,330.5,10.91
2018-01-20 01:43:09,339.9,10.79
2018-01-20 01:43:10,336.9,10.08
2018-01-20 01:43:11,340.1,10.17
2018-01-20 01:43:12,343.4,10.69
2018-01-20 01:43:13,351.6,10.35
2018-01-20 01:43:14,348.4,9.7
2018-01-20 01:43:15,343.9,9.74
2018-01-20 01:43:16,335.7,10.02
2018-01-20 01:43:17,338.3,9.92
2018-01-20 01:43:18,340.9,9.53
2018-01-20 01:43:19,343.9,9.85
2018-01-20 01:43:20,343.1,11.17
2018-01-20 01:43:21,336.2,11.26
2018-01-20 01:43:22,339.1,11.71
2018-01-20 01:43:23,342.2,12.17
2018-01-20 01:43:24,352.1,9.73
2018-01-20 01:43:25,347.5,8.94
2018-01-20 01:43:26,350.1,9.52
2018-01-20 01:43:27,351.9,9.57
2018-01-20 01:43:28,350.9,9.56
2018-01-20 01:43:29,351.5,11.17
2018-01-20 01:43:30,347.4,11.4
2018-01-20 01:43:31,343.2,9.92
2018-01-20 01:43:32,342.5,10.47
2018-01-20 01:43:33,344.8,10.83
2018-01-20 01:43:34,339.0,12.52
2018-01-20 01:43:35,343.3,14.7
2018-01-20 01:43:36,340.7,14.34
2018-01-20 01:43:37,339.3,14.98
2018-01-20 01:43:38,337.8,13.98
2018-01-20 01:43:39,341.4,14.32
2018-01-20 01:43:40,342.8,13.94
2018-01-20 01:43:41,346.5,13.05
2018-01-20 01:43:42,351.4,12.74
2018-01-20 01:43:43,349.5,11.55
2018-01-20 01:43:44,347.1,11.29
2018-01-20 01:43:45,345.2,11.85
2018-01-20 01:43:46,346.6,11.38
2018-01-20 01:43:47,343.9,10.28
2018-01-20 01:43:48,345.0,10.74
2018-01-20 01:43:49,349.6,11.18
2018-01-20 01:43:50,348.6,12.55
2018-01-20 01:43:51,350.7,12.31
2018-01-20 01:43:52,347.2,11.82
2018-01-20 01:43:53,345.6,13.21
2018-01-20 01:43:54,344.2,13.78
2018-01-20 01:43:55,344.2,14.43
2018-01-20 01:43:56,343.9,13.02
2018-01-20 01:43:57,339.1,11.54
2018-01-20 01:43:58,338.2,13.02
2018-01-20 01:43:59,340.7,13.65
2018-01-20 01:44:00,343.7,13.78
2018-01-20 01:44:01,341.9,13.95
2018-01-20 01:44:02,346.0,14.23
2018-01-20 01:44:03,343.6,13.62
2018-01-20 01:44:04,348.9,12.57
2018-01-20 01:44:05,347.4,12.96
2018-01-20 01:44:06,349.5,12.95
2018-01-20 01:44:07,352.1,13.47
2018-01-20 01:44:08,350.2,13.39
2018-01-20 01:44:09,351.0,12.6
2018-01-20 01:44:10,349.1,11.72
2018-01-20 01:44:11,350.0,12.15
2018-01-20 01:44:12,348.5,12.01
2018-01-20 01:44:13,349.8,10.95
2018-01-20 01:44:14,351.0,11.84
2018-01-20 01:44:15,354.1,12.41
2018-01-20 01:44:16,351.8,12.71
2018-01-20 01:44:17,349.7,13.03
2018-01-20 01:44:18,347.1,12.66
2018-01-20 01:44:19,344.9,12.52
2018-01-20 01:44:20,343.8,12.64
2018-01-20 01:44:21,341.6,11.56
2018-01-20 01:44:22,338.3,11.24
2018-01-20 01:44:23,340.7,11.29
2018-01-20 01:44:24,341.6,11.84
2018-01-20 01:44:25,338.3,11.77
2018-01-20 01:44:26,340.2,13.22
2018-01-20 01:44:27,341.7,13.09
2018-01-20 01:44:28,337.6,12.65
2018-01-20 01:44:29,343.3,12.25
2018-01-20 01:44:30,345.9,11.55
2018-01-20 01:44:31,350.4,12.12
2018-01-20 01:44:32,350.0,12.76
2018-01-20 01:44:33,350.2,11.76
2018-01-20 01:44:34,347.7,11.79
2018-01-20 01:44:35,350.8,11.85
2018-01-20 01:44:36,349.4,12.4
2018-01-20 01:44:37,352.2,12.73
2018-01-20 01:44:38,344.0,11.47
2018-01-20 01:44:39,342.5,12.43
2018-01-20 01:44:40,347.2,11.8
2018-01-20 01:44:41,347.2,12.11
2018-01-20 01:44:42,349.7,12.48
2018-01-20 01:44:43,345.9,13.3
2018-01-20 01:44:44,348.8,13.75
2018-01-20 01:44:45,349.6,13.28
2018-01-20 01:44:46,343.3,12.61
2018-01-20 01:44:47,349.9,12.25
2018-01-20 01:44:48,354.7,11.64
2018-01-20 01:44:49,356.0,12.08
2018-01-20 01:44:50,351.3,11.36
2018-01-20 01:44:51,348.7,11.37
2018-01-20 01:44:52,350.0,11.71
2018-01-20 01:44:53,350.7,11.08
2018-01-20 01:44:54,353.1,11.87
2018-01-20 01:44:55,354.6,11.38
2018-01-20 01:44:56,350.0,11.5
2018-01-20 01:44:57,345.0,11.16
2018-01-20 01:44:58,347.4,10.34
2018-01-20 01:44:59,349.0,11.05
2018-01-20 01:45:00,349.4,11.17
2018-01-20 01:45:01,346.8,11.22
2018-01-20 01:45:02,347.9,11.93
2018-01-20 01:45:03,350.7,11.97
2018-01-20 01:45:04,350.4,12.15
2018-01-20 01:45:05,348.6,12.4
2018-01-20 01:45:06,346.6,12.73
2018-01-20 01:45:07,347.2,13.13
2018-01-20 01:45:08,352.0,11.82
2018-01-20 01:45:09,350.9,11.97
2018-01-20 01:45:10,350.9,11.48
2018-01-20 01:45:11,351.1,12.26
2018-01-20 01:45:12,349.9,11.9
2018-01-20 01:45:13,341.4,11.21
2018-01-20 01:45:14,345.0,11.07
2018-01-20 01:45:15,346.1,12.04
2018-01-20 01:45:16,347.4,12.31
2018-01-20 01:45:17,344.3,12.23
2018-01-20 01:45:18,344.2,12.89
2018-01-20 01:45:19,346.2,13.18
2018-01-20 01:45:20,345.9,13.42
2018-01-20 01:45:21,341.3,13.63
2018-01-20 01:45:22,340.0,13.98
2018-01-20 01:45:23,341.1,13.74
2018-01-20 01:45:24,346.2,14.71
2018-01-20 01:45:25,343.9,14.16
2018-01-20 01:45:26,347.3,14.08
2018-01-20 01:45:27,347.7,14.87
2018-01-20 01:45:28,347.8,14.45
2018-01-20 01:45:29,346.7,14.06
2018-01-20 01:45:30,345.5,15.27
2018-01-20 01:45:31,347.9,15.5
2018-01-20 01:45:32,353.0,14.54
2018-01-20 01:45:33,353.7,15.27
2018-01-20 01:45:34,352.0,15.64
2018-01-20 01:45:35,352.5,16.56
2018-01-20 01:45:36,353.6,16.28
2018-01-20 01:45:37,353.1,16.27
2018-01-20 01:45:38,351.2,16.57
2018-01-20 01:45:39,351.3,16.05
2018-01-20 01:45:40,352.1,16.2
2018-01-20 01:45:41,351.7,16.28
2018-01-20 01:45:42,351.7,16.13
2018-01-20 01:45:43,348.0,15.72
2018-01-20 01:45:44,347.4,15.64
2018-01-20 01:45:45,344.5,15.07
2018-01-20 01:45:46,345.1,14.32
2018-01-20 01:45:47,346.3,13.85
2018-01-20 01:45:48,338.2,13.94
2018-01-20 01:45:49,343.4,11.27
2018-01-20 01:45:50,348.4,12.57
2018-01-20 01:45:51,339.7,12.48
2018-01-20 01:45:52,350.2,10.8
2018-01-20 01:45:53,354.4,12.12
2018-01-20 01:45:54,354.7,13.86
2018-01-20 01:45:55,352.2,13.18
2018-01-20 01:45:56,352.5,13.49
2018-01-20 01:45:57,345.5,12.36
2018-01-20 01:45:58,344.4,13.63
2018-01-20 01:45:59,342.1,12.5
2018-01-20 01:46:00,350.3,12.41
2018-01-20 01:46:01,345.6,12.09
2018-01-20 01:46:02,350.7,12.64
2018-01-20 01:46:03,347.8,12.92
2018-01-20 01:46:04,347.6,13.22
2018-01-20 01:46:05,350.2,12.97
2018-01-20 01:46:06,344.0,13.76
2018-01-20 01:46:07,344.9,14.76
2018-01-20 01:46:08,337.9,13.49
2018-01-20 01:46:09,342.5,13.23
2018-01-20 01:46:10,340.8,13.61
2018-01-20 01:46:11,340.8,13.12
2018-01-20 01:46:12,347.3,13.34
2018-01-20 01:46:13,346.2,13.77
2018-01-20 01:46:14,343.9,14.37
2018-01-20 01:46:15,343.6,15.26
2018-01-20 01:46:16,345.3,14.55
2018-01-20 01:46:17,344.9,13.87
2018-01-20 01:46:18,348.2,12.47
2018-01-20 01:46:19,348.3,11.93
2018-01-20 01:46:20,350.5,13.63
2018-01-20 01:46:21,347.0,14.45
2018-01-20 01:46:22,351.9,14.1
2018-01-20 01:46:23,349.0,12.68
2018-01-20 01:46:24,350.4,13.29
2018-01-20 01:46:25,356.6,14.48
2018-01-20 01:46:26,348.6,13.63
2018-01-20 01:46:27,348.8,12.85
2018-01-20 01:46:28,352.3,11.94
2018-01-20 01:46:29,351.4,11.68
2018-01-20 01:46:30,353.6,11.93
2018-01-20 01:46:31,353.1,11.73
2018-01-20 01:46:32,353.5,11.5
2018-01-20 01:46:33,357.1,12.26
2018-01-20 01:46:34,358.1,11.71
2018-01-20 01:46:35,359.0,12.08
2018-01-20 01:46:36,358.7,13.0
2018-01-20 01:46:37,358.1,12.46
2018-01-20 01:46:38,354.6,12.4
2018-01-20 01:46:39,349.4,12.51
2018-01-20 01:46:40,348.1,12.45
2018-01-20 01:46:41,350.2,12.46
2018-01-20 01:46:42,350.0,12.37
2018-01-20 01:46:43,350.2,13.13
2018-01-20 01:46:44,353.8,13.4
2018-01-20 01:46:45,354.6,12.36
2018-01-20 01:46:46,352.2,13.32
2018-01-20 01:46:47,349.8,13.3
2018-01-20 01:46:48,345.9,11.94
2018-01-20 01:46:49,348.4,11.9
2018-01-20 01:46:50,348.8,12.11
2018-01-20 01:46:51,341.2,13.31
2018-01-20 01:46:52,344.2,13.03
2018-01-20 01:46:53,347.4,12.49
2018-01-20 01:46:54,351.4,11.01
2018-01-20 01:46:55,352.1,10.72
2018-01-20 01:46:56,350.8,11.09
2018-01-20 01:46:57,353.6,11.64
2018-01-20 01:46:58,353.4,12.23
2018-01-20 01:46:59,350.9,11.94
2018-01-20 01:47:00,348.9,11.77
2018-01-20 01:47:01,349.8,11.53
2018-01-20 01:47:02,349.9,11.56
2018-01-20 01:47:03,350.2,11.85
2018-01-20 01:47:04,350.2,11.51
2018-01-20 01:47:05,348.7,11.69
2018-01-20 01:47:06,345.3,11.76
2018-01-20 01:47:07,351.3,11.34
2018-01-20 01:47:08,345.5,10.79
2018-01-20 01:47:09,345.5,10.47
2018-01-20 01:47:10,349.9,11.22
2018-01-20 01:47:11,345.1,11.61
2018-01-20 01:47:12,348.4,10.74
2018-01-20 01:47:13,348.7,10.85
2018-01-20 01:47:14,346.2,11.93
2018-01-20 01:47:15,350.2,11.36
2018-01-20 01:47:16,349.5,10.87
2018-01-20 01:47:17,346.5,12.69
2018-01-20 01:47:18,345.7,11.62
2018-01-20 01:47:19,340.8,10.84
2018-01-20 01:47:20,338.8,12.79
2018-01-20 01:47:21,339.1,14.03
2018-01-20 01:47:22,341.0,14.09
2018-01-20 01:47:23,342.1,14.17
2018-01-20 01:47:24,342.1,13.41
2018-01-20 01:47:25,341.3,13.09
2018-01-20 01:47:26,343.5,13.01
2018-01-20 01:47:27,342.3,13.61
2018-01-20 01:47:28,348.4,12.82
2018-01-20 01:47:29,349.7,12.58
2018-01-20 01:47:30,346.0,12.29
2018-01-20 01:47:31,346.3,11.87
2018-01-20 01:47:32,347.6,13.14
2018-01-20 01:47:33,351.0,12.9
2018-01-20 01:47:34,348.4,12.36
2018-01-20 01:47:35,347.8,12.2
2018-01-20 01:47:36,344.2,10.69
2018-01-20 01:47:37,339.0,11.01
2018-01-20 01:47:38,343.9,10.97
2018-01-20 01:47:39,339.8,11.55
2018-01-20 01:47:40,343.2,12.61
2018-01-20 01:47:41,346.0,13.6
2018-01-20 01:47:42,345.9,13.83
2018-01-20 01:47:43,346.3,13.24
2018-01-20 01:47:44,339.7,12.6
2018-01-20 01:47:45,333.2,11.71
2018-01-20 01:47:46,342.9,11.63
2018-01-20 01:47:47,347.3,12.58
2018-01-20 01:47:48,341.1,13.24
2018-01-20 01:47:49,342.5,13.2
2018-01-20 01:47:50,342.2,11.52
2018-01-20 01:47:51,342.0,12.5
2018-01-20 01:47:52,344.5,12.15
2018-01-20 01:47:53,343.0,12.45
2018-01-20 01:47:54,346.5,12.19
2018-01-20 01:47:55,349.7,12.8
2018-01-20 01:47:56,351.2,11.76
2018-01-20 01:47:57,350.1,11.4
2018-01-20 01:47:58,348.0,11.85
2018-01-20 01:47:59,347.7,12.19
2018-01-20 01:48:00,350.4,11.84
2018-01-20 01:48:01,353.0,11.2
2018-01-20 01:48:02,349.6,11.48
2018-01-20 01:48:03,344.4,11.75
2018-01-20 01:48:04,348.0,11.9
2018-01-20 01:48:05,346.6,11.71
2018-01-20 01:48:06,342.8,11.65
2018-01-20 01:48:07,345.4,11.9
2018-01-20 01:48:08,347.2,11.99
2018-01-20 01:48:09,349.8,11.74
2018-01-20 01:48:10,357.3,11.83
2018-01-20 01:48:11,358.7,11.86
2018-01-20 01:48:12,358.4,11.05
2018-01-20 01:48:13,357.1,10.46
2018-01-20 01:48:14,353.0,10.59
2018-01-20 01:48:15,351.2,10.69
2018-01-20 01:48:16,348.9,10.5
2018-01-20 01:48:17,350.2,9.82
2018-01-20 01:48:18,350.0,9.59
2018-01-20 01:48:19,350.0,9.97
2018-01-20 01:48:20,346.5,8.94
2018-01-20 01:48:21,349.1,9.31
2018-01-20 01:48:22,350.3,9.38
2018-01-20 01:48:23,346.2,9.66
2018-01-20 01:48:24,339.7,9.39
2018-01-20 01:48:25,337.3,9.49
2018-01-20 01:48:26,342.4,8.22
2018-01-20 01:48:27,340.6,8.07
2018-01-20 01:48:28,340.3,8.37
2018-01-20 01:48:29,347.5,8.72
2018-01-20 01:48:30,341.0,8.94
2018-01-20 01:48:31,337.1,8.45
2018-01-20 01:48:32,341.1,7.349
2018-01-20 01:48:33,339.8,7.734
2018-01-20 01:48:34,339.0,8.13
2018-01-20 01:48:35,339.7,8.47
2018-01-20 01:48:36,341.0,8.12
2018-01-20 01:48:37,341.0,8.21
2018-01-20 01:48:38,342.4,8.38
2018-01-20 01:48:39,342.4,7.9
2018-01-20 01:48:40,343.3,8.2
2018-01-20 01:48:41,338.5,8.49
2018-01-20 01:48:42,338.3,8.31
2018-01-20 01:48:43,338.9,8.0
2018-01-20 01:48:44,338.3,8.26
2018-01-20 01:48:45,339.7,8.41
2018-01-20 01:48:46,341.8,8.7
2018-01-20 01:48:47,344.0,9.31
2018-01-20 01:48:48,336.9,9.62
2018-01-20 01:48:49,339.0,8.88
2018-01-20 01:48:50,340.5,8.7
2018-01-20 01:48:51,345.9,8.79
2018-01-20 01:48:52,351.4,8.86
2018-01-20 01:48:53,348.7,10.38
2018-01-20 01:48:54,352.1,12.51
2018-01-20 01:48:55,349.7,12.75
2018-01-20 01:48:56,349.7,13.1
2018-01-20 01:48:57,350.0,12.6
2018-01-20 01:48:58,344.8,12.94
2018-01-20 01:48:59,346.9,12.02
2018-01-20 01:49:00,351.7,12.54
2018-01-20 01:49:01,345.5,11.64
2018-01-20 01:49:02,344.8,11.15
2018-01-20 01:49:03,350.1,11.0
2018-01-20 01:49:04,339.9,10.81
2018-01-20 01:49:05,352.0,10.26
2018-01-20 01:49:06,349.8,10.7
2018-01-20 01:49:07,349.6,11.74
2018-01-20 01:49:08,344.5,12.1
2018-01-20 01:49:09,343.6,12.24
2018-01-20 01:49:10,341.2,12.73
2018-01-20 01:49:11,344.0,12.63
2018-01-20 01:49:12,342.7,12.19
2018-01-20 01:49:13,347.6,11.16
2018-01-20 01:49:14,345.9,12.26
2018-01-20 01:49:15,345.0,11.18
2018-01-20 01:49:16,346.4,11.23
2018-01-20 01:49:17,347.1,11.35
2018-01-20 01:49:18,348.5,11.64
2018-01-20 01:49:19,346.1,12.07
2018-01-20 01:49:20,346.4,11.76
2018-01-20 01:49:21,343.0,11.4
2018-01-20 01:49:22,342.9,11.45
2018-01-20 01:49:23,343.4,11.82
2018-01-20 01:49:24,343.3,11.94
2018-01-20 01:49:25,345.3,11.81
2018-01-20 01:49:26,346.7,11.62
2018-01-20 01:49:27,347.1,11.63
2018-01-20 01:49:28,345.0,11.7
2018-01-20 01:49:29,349.2,11.47
2018-01-20 01:49:30,345.9,11.09
2018-01-20 01:49:31,342.6,10.93
2018-01-20 01:49:32,342.4,10.77
2018-01-20 01:49:33,341.7,10.71
2018-01-20 01:49:34,344.1,10.61
2018-01-20 01:49:35,346.1,10.61
2018-01-20 01:49:36,346.2,10.39
2018-01-20 01:49:37,348.5,10.62
2018-01-20 01:49:38,345.5,10.96
2018-01-20 01:49:39,346.5,10.73
2018-01-20 01:49:40,346.3,9.8
2018-01-20 01:49:41,348.7,9.72
2018-01-20 01:49:42,346.3,8.68
2018-01-20 01:49:43,345.4,9.43
2018-01-20 01:49:44,348.6,8.79
2018-01-20 01:49:45,343.5,9.31
2018-01-20 01:49:46,343.7,8.81
2018-01-20 01:49:47,339.9,9.83
2018-01-20 01:49:48,340.8,9.4
2018-01-20 01:49:49,341.7,9.53
2018-01-20 01:49:50,343.7,9.83
2018-01-20 01:49:51,341.0,9.71
2018-01-20 01:49:52,340.3,9.0
2018-01-20 01:49:53,346.0,8.89
2018-01-20 01:49:54,344.7,10.33
2018-01-20 01:49:55,343.5,10.4
2018-01-20 01:49:56,347.5,11.18
2018-01-20 01:49:57,348.2,11.73
2018-01-20 01:49:58,349.9,11.99
2018-01-20 01:49:59,351.4,11.97
2018-01-20 01:50:00,355.0,12.32
2018-01-20 01:50:01,348.4,11.2
2018-01-20 01:50:02,343.5,11.83
2018-01-20 01:50:03,344.8,10.96
2018-01-20 01:50:04,350.5,10.73
2018-01-20 01:50:05,348.6,10.59
2018-01-20 01:50:06,347.6,11.34
2018-01-20 01:50:07,350.3,11.61
2018-01-20 01:50:08,351.0,11.28
2018-01-20 01:50:09,352.7,10.78
2018-01-20 01:50:10,346.4,11.27
2018-01-20 01:50:11,336.8,11.79
2018-01-20 01:50:12,337.0,11.53
2018-01-20 01:50:13,342.5,10.83
2018-01-20 01:50:14,341.9,8.62
2018-01-20 01:50:15,350.3,9.95
2018-01-20 01:50:16,339.0,10.39
2018-01-20 01:50:17,340.9,12.68
2018-01-20 01:50:18,345.6,12.03
2018-01-20 01:50:19,344.9,12.65
2018-01-20 01:50:20,346.2,15.02
2018-01-20 01:50:21,351.8,14.97
2018-01-20 01:50:22,341.4,14.98
2018-01-20 01:50:23,348.5,14.65
2018-01-20 01:50:24,349.0,14.26
2018-01-20 01:50:25,341.4,13.29
2018-01-20 01:50:26,343.5,13.15
2018-01-20 01:50:27,344.2,14.17
2018-01-20 01:50:28,345.0,14.64
2018-01-20 01:50:29,342.4,14.16
2018-01-20 01:50:30,341.6,13.24
2018-01-20 01:50:31,341.2,13.09
2018-01-20 01:50:32,343.2,14.21
2018-01-20 01:50:33,342.9,15.08
2018-01-20 01:50:34,341.7,15.38
2018-01-20 01:50:35,340.7,14.36
2018-01-20 01:50:36,336.7,14.26
2018-01-20 01:50:37,334.7,14.26
2018-01-20 01:50:38,331.8,14.77
2018-01-20 01:50:39,348.6,14.07
2018-01-20 01:50:40,351.4,12.9
2018-01-20 01:50:41,344.2,12.67
2018-01-20 01:50:42,343.1,14.0
2018-01-20 01:50:43,349.1,13.22
2018-01-20 01:50:44,351.9,13.82
2018-01-20 01:50:45,354.3,13.88
2018-01-20 01:50:46,356.0,14.06
2018-01-20 01:50:47,357.4,14.25
2018-01-20 01:50:48,355.2,13.77
2018-01-20 01:50:49,349.6,14.02
2018-01-20 01:50:50,348.3,12.44
2018-01-20 01:50:51,347.5,13.53
2018-01-20 01:50:52,344.7,14.42
2018-01-20 01:50:53,350.2,15.25
2018-01-20 01:50:54,350.1,14.51
2018-01-20 01:50:55,347.7,15.39
2018-01-20 01:50:56,346.5,15.94
2018-01-20 01:50:57,348.9,14.89
2018-01-20 01:50:58,350.4,13.82
2018-01-20 01:50:59,345.9,13.9
2018-01-20 01:51:00,346.5,14.22
2018-01-20 01:51:01,347.8,14.45
2018-01-20 01:51:02,346.8,13.84
2018-01-20 01:51:03,344.4,13.3
2018-01-20 01:51:04,345.1,13.58
2018-01-20 01:51:05,350.7,13.23
2018-01-20 01:51:06,350.5,13.28
2018-01-20 01:51:07,348.8,12.62
2018-01-20 01:51:08,351.5,13.26
2018-01-20 01:51:09,353.2,13.45
2018-01-20 01:51:10,350.9,13.14
2018-01-20 01:51:11,353.4,13.69
2018-01-20 01:51:12,353.7,13.33
2018-01-20 01:51:13,351.3,13.47
2018-01-20 01:51:14,353.5,12.97
2018-01-20 01:51:15,352.2,11.94
2018-01-20 01:51:16,347.9,11.39
2018-01-20 01:51:17,348.2,11.43
2018-01-20 01:51:18,350.4,12.0
2018-01-20 01:51:19,353.2,12.61
2018-01-20 01:51:20,354.0,12.36
2018-01-20 01:51:21,352.0,12.67
2018-01-20 01:51:22,353.5,12.62
2018-01-20 01:51:23,351.9,13.41
2018-01-20 01:51:24,349.0,13.59
2018-01-20 01:51:25,351.8,12.76
2018-01-20 01:51:26,354.6,12.92
2018-01-20 01:51:27,350.9,11.96
2018-01-20 01:51:28,352.5,11.59
2018-01-20 01:51:29,353.6,11.52
2018-01-20 01:51:30,352.2,11.83
2018-01-20 01:51:31,353.1,11.23
2018-01-20 01:51:32,350.8,11.31
2018-01-20 01:51:33,348.2,11.48
2018-01-20 01:51:34,349.5,11.04
2018-01-20 01:51:35,350.2,11.86
2018-01-20 01:51:36,346.2,11.77
2018-01-20 01:51:37,352.9,10.73
2018-01-20 01:51:38,353.7,10.41
2018-01-20 01:51:39,350.6,10.11
2018-01-20 01:51:40,350.1,9.65
2018-01-20 01:51:41,348.8,9.92
